web-scraper-order,web-scraper-start-url,product-url,product-url-href,product-category,product-category-href,product-price,product-img-src,product-description-long,product-flavour,product-allergens-src,product-nutrition-src,product-name
"1577992046-2513,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/play-hard-pump-booster-apple?lshst=collection"",""Pre-Workout"",""https://www.rockanutrition.de/collections/booster"",""€24,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_PlayHard_Apple_1024x1024.jpg?v=1523363756"",""Dein Trainingsplan steht und der eiserne Wille ein knallhartes Workout durchzuziehen ist prinzipiell auch da. Doch oftmals schaffst du es erst spät trainieren zu gehen, bist eigentlich schon viel zu ausgelaugt vom Tag. Was du jetzt brauchst, ist ein Boost, der dir den ultimativen Muskel-Pump garantiert und deine Leistungsfähigkeit unterstützt."",""Apple"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_PlayHard_Apple_1024x1024.png?v=1523363768"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_PlayHard_Apple_1024x1024.png?v=1523363768"",""Play Hard Pump Booster   Apple"""
"1577991955-2488,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-flav-powder-white-choco-choco-chip"",""Geschmackspulver"",""https://www.rockanutrition.de/collections/geschmackspulver"",""€15,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_Smacktastic_WhiteChoco_ChocoChip_1024x1024.jpg?v=1543567408"",""Du bekommst von weißer Schokolade nicht genug? Dann wirst du SMACKTASTIC White Choco Choco Chip lieben. Vollmundiges Aroma von weißer Schokolade und weißen Choco Chunks. Dieses Geschmackspulver versüßt dir deinen Alltag und lässt selbst Magerquark, Haferflocken oder cleane Backrezepte zum kulinarischen Genuss werden. Mit SMACKTASTIC sind deiner Kreativität keine Grenzen gesetzt."",""White Choco Choco Chip"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Smacktastic_WhiteChoco_ChocoChip_1024x1024.png?v=1543567414"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Smacktastic_WhiteChoco_ChocoChip_1024x1024.png?v=1543567414"",""Smacktastic Flav Powder   White Choco Choco Chip"""
"1577992023-2507,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/chillax-zzz-orange?lshst=collection"",""Post-Workout"",""https://www.rockanutrition.de/collections/postworkout"",""€29,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_Chillax_596a0461-23c5-4c98-8d24-981a7fb6ad0c_1024x1024.jpg?v=1554992554"",""Ausreichend Schlaf, eine ausgewogene Ernährung und genug Bewegung: ein gesunder Lebensstil ist doch eigentlich ganz einfach. Jedoch führen die täglichen Herausforderungen, Stress im Beruf oder schlicht Antriebslosigkeit dazu, dass diese Basics oft vernachlässigt werden. So wirkt sich eine ungesunde Lebensweise nicht nur auf deine Gesundheit aus, sondern auch auf dein Schlafverhalten. Konsequenz ist ein schlechter, unregelmäßiger oder unzureichender Schlaf, welcher Wohlbefinden, Leistungs- und Konzentrationsfähigkeit negativ beeinflusst. Ausreichend Schlaf und eine erholsame Nachtruhe lässt dich optimal Kraft tanken und stärkt maßgeblich dein Immunsystem. Ganz nebenbei fördert guter Schlaf die Regeneration und Leistungsfähigkeit, so zahlt sich ein absolviertes Workout gleich doppelt aus."",""Orange"",""//cdn.shopify.com/s/files/1/0840/8847/products/Chillax-Orange-Nutrition-Facts_1024x1024.jpg?v=1554992554"",""//cdn.shopify.com/s/files/1/0840/8847/products/Chillax-Orange-Nutrition-Facts_1024x1024.jpg?v=1554992554"",""Chillax   Orange"""
"1577991496-2376,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-ice-cream-cookie-dough"",""Protein Eis"",""https://www.rockanutrition.de/collections/eis"",""€19,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_SmacktasticIceCream_CookieDough_pink_1024x1024.jpg?v=1509719725"",""Unsere SMACKTASTIC ICE CREAM ist ein Pulver für die Zubereitung von Protein-Eis. In kurzer Zeit kannst du ganz ohne Eismaschine dein eigenes köstliches Protein-Eis herstellen. Dank hohem Protein-Anteil ist die SMACKTASTIC ICE CREAM eine fettarme, vollwertige Alternative zu einem Protein-Shake."",""Cookie Dough"",""//cdn.shopify.com/s/files/1/0840/8847/products/SmacktasticIceCream_CookieDough_NutritionFacts_pink_1024x1024.png?v=1509719736"",""//cdn.shopify.com/s/files/1/0840/8847/products/SmacktasticIceCream_CookieDough_NutritionFacts_pink_1024x1024.png?v=1509719736"",""Smacktastic Ice Cream Proteineis   Cookie Dough"""
"1577991925-2481,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-flav-powder-cocoloco"",""Geschmackspulver"",""https://www.rockanutrition.de/collections/geschmackspulver"",""€15,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic-Cocoloco_222ea525-afcd-4e8e-9d3c-6f6085db1fe5_1024x1024.jpg?v=1509718419"",""Verlängere deinen Sommer und lass dich von unserem unwiderstehlichen SMACKTASTIC Cocoloco Flav Powder nach Coconut Island entführen. Unsere Geschmackspulver versüßen dir deinen Alltag und lassen selbst Magerquark, Haferflocken, den Kaffee am Morgen, Protein-Shakes oder cleane Backrezepte zum kulinarischen Genuss werden. Mit SMACKTASTIC sind deiner Kreativität keine Grenzen gesetzt. Sichere dir mit Cocoloco den Sommergenuss, der nie zu Ende geht"",""Cocoloco"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic-Kokos_1024x1024.png?v=1509718427"",""//cdn.shopify.com/s/files/1/0840/8847/products/Smacktastic-Kokos_1024x1024.png?v=1509718427"",""Smacktastic Flav Powder   Cocoloco"""
"1577991260-2313,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/yum-yum-whey-white-chocolate-molkenprotein?lshst=collection"",""DLG-prämiert"",""https://www.rockanutrition.de/collections/dlg-gold"",""€21,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_YYW_WhiteChocolate_blau_DLG2019_1024x1024.jpg?v=1562684702"",""Unser YUM YUM WHEY White Chocolate ist ein Molkenproteinkonzentrat, das durch seinen einzigartigen und cremigen Geschmack nach weißer Schokolade besticht. Auch mit Wasser gemixt erhält dein Proteinshake eine hervorragende, vollmundige Konsistenz. Damit ist unser YUM YUM WHEY der perfekte Begleiter für deinen Fitness-Lifestyle."",""White Chocolate"",""//cdn.shopify.com/s/files/1/0840/8847/products/yumyum_white_chocolate_blau_1024x1024.png?v=1562684702"",""//cdn.shopify.com/s/files/1/0840/8847/products/yumyum_white_chocolate_blau_1024x1024.png?v=1562684702"",""Yum Yum Whey   White Chocolate"""
"1577991685-2420,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/swish-mango?lshst=collection"",""Drinks"",""https://www.rockanutrition.de/collections/drinks"",""€1,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Swish_Artwork_1024x1024.jpg?v=1576836029"",""Du bist auf der Suche nach einem koffeinhaltigen Drink, der dich so richtig pusht und wach macht? Doch herkömmliche Energydrinks konnten dich geschmacklich einfach nie überzeugen? Dann probier unseren SWISH Mango, the energy drink that tastes like lemonade! Wir haben es tatsächlich hinbekommen, einen extrem kalorien- und zuckerarmen Energydrink zu kreieren, der dir einen ordentlichen Energieschub gibt und dabei einfach auch noch unglaublich schmeckt!"",""Mango"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Swish_Mango_5bac57cc-95e3-475c-8406-8608f7690514_1024x1024.png?v=1576836029"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Swish_Mango_5bac57cc-95e3-475c-8406-8608f7690514_1024x1024.png?v=1576836029"",""Swish   Mango"""
"1577992096-2526,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/yum-yum-eaa-cola-pulver?lshst=collection"",""Aminosäuren"",""https://www.rockanutrition.de/collections/aminosaeuren"",""€29,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_EAAs_Cola_blau_1024x1024.jpg?v=1530796855"",""Wir Sportler haben den innigen Wunsch Muskelmasse bestmöglich aufzubauen und optimal aufrechtzuerhalten. Eine ausreichende Proteinqualität und Quantität ist der Schlüssel zum Erfolg, wobei das Zauberwort “Muskelproteinsynthese” lautet. Um diese optimal stimulieren zu können, solltest du deinem Körper schnell verdaubare Proteine mit einem hohen Anteil an essentiellen Aminosäuren (EAAs) und ausreichend Leucin bereitstellen. Warum essentielle Aminosäuren (EAAs) so wertvoll sind? EAAs sind Peptidketten, die unser Körper nicht aus eigener Kraft synthetisieren kann – daher können sie als lebenswichtig bezeichnet werden. Es gibt wohl keinen einfacheren Weg diese essentiellen Aminosäuren aufzunehmen als mit einem maximal leckeren Trainingsdrink."",""Cola"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_YYEAAs_Cola_blau_1024x1024.png?v=1530796863"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_YYEAAs_Cola_blau_1024x1024.png?v=1530796863"",""Yum Yum EAA   Cola"""
"1577991368-2343,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/yum-yum-whey-chocolate-caramel-sprinkles?lshst=collection"",""Yum Yum Whey"",""https://www.rockanutrition.de/collections/yum-yum-whey"",""€21,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/YumYum_Whey_Choc_Caramel_Sprinkles_blue_1024x1024.jpg?v=1509721680"",""Unser YUM YUM WHEY Chocolate Caramel Sprinkles ist ein Molkenproteinkonzentrat, das durch seinen einzigartigen und cremigen Schoko-Karamell-Geschmack besticht. Auch mit Wasser gemixt erhält dein Proteinshake eine hervorragende, vollmundige Konsistenz. Damit ist unser YUM YUM WHEY der perfekte Begleiter für deinen Fitness-Lifestyle. Die enthaltenen Schokostreusel lassen dabei jedes Chocoholic-Herz höher schlagen."",""Chocolate Caramel Sprinkles"",""//cdn.shopify.com/s/files/1/0840/8847/products/yumyum_chocolate_caramel_blau_1024x1024.png?v=1509721689"",""//cdn.shopify.com/s/files/1/0840/8847/products/yumyum_chocolate_caramel_blau_1024x1024.png?v=1509721689"",""Yum Yum Whey   Chocolate Caramel Sprinkles"""
"1577991444-2363,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/slim-sin-white-chocolate-box"",""Schokolade"",""https://www.rockanutrition.de/collections/slim-sin"",""€36,99 €39,80"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_SlimSin_WhiteChocolate_Box_1024x1024.jpg?v=1531213622"",""Wer liebt sie nicht: Schokolade! Leider birgt die süße Sünde nicht nur massig Kalorien in sich, sondern auch jede Menge Fett und Zucker. Doch kein Grund auf den süßen Genuss verzichten zu müssen! Mit unserer unwiderstehlichen SLIM SIN Schokolade gönnst du dir traumhaften Schokoladengenuss, der zart auf der Zunge zergeht. Mit gerade mal 140 kcal pro Portion ist unsere SLIM SIN White Chocolate genau das Richtige für den süßen Genuss in einer fitnessbewussten Ernährung."",""White Chocolate"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_SlimSin_WhiteChocolate_1024x1024.png?v=1531213622"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_SlimSin_WhiteChocolate_1024x1024.png?v=1531213622"",""Slim Sin   White Chocolate"""
"1577991432-2359,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-syrup-chocolate-fudge"",""Syrup"",""https://www.rockanutrition.de/collections/syrup"",""€4,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_SmacktasticSyrup_ChocolateFudge_1024x1024.jpg?v=1540810582"",""Der SMACKTASTIC SYRUP Chocolate Fudge ist eine kalorienarme und leckere Schokoladensaucen-Alternative. Durch 80% weniger Kalorien als in herkömmlichen Dessertsaucen kannst du den SMACKTASTIC SYRUP auch ganz ohne Reue während der Diät genießen, ohne Abstriche beim Geschmack machen zu müssen! Perfekt in jedem Eisbecher oder als süßes cremiges Topping auf deinem Dessert."",""Chocolate Fudge"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Syrup_ChocolateFudge_1024x1024.png?v=1540810905"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Syrup_ChocolateFudge_1024x1024.png?v=1540810905"",""Smacktastic Syrup   Chocolate Fudge"""
"1577992101-2527,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/yum-yum-eaa-sweet-peach-pulver?lshst=collection"",""Aminosäuren"",""https://www.rockanutrition.de/collections/aminosaeuren"",""€29,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_EAAs_SweetPeach_blau_1024x1024.jpg?v=1538744089"",""Wir Sportler haben den innigen Wunsch Muskelmasse bestmöglich aufzubauen und optimal aufrechtzuerhalten. Eine ausreichende Proteinqualität und Quantität ist der Schlüssel zum Erfolg, wobei das Zauberwort “Muskelproteinsynthese” lautet. Um diese optimal stimulieren zu können, solltest du deinem Körper schnell verdaubare Proteine mit einem hohen Anteil an essentiellen Aminosäuren (EAAs) und ausreichend Leucin bereitstellen. Warum essentielle Aminosäuren (EAAs) so wertvoll sind? EAAs sind Peptidketten, die unser Körper nicht aus eigener Kraft synthetisieren kann – daher können sie als lebenswichtig bezeichnet werden. Es gibt wohl keinen einfacheren Weg diese essentiellen Aminosäuren aufzunehmen als mit einem maximal leckeren Trainingsdrink."",""Sweet Peach"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_YYEAAs_SweetPeach_blau_1024x1024.png?v=1538744089"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_YYEAAs_SweetPeach_blau_1024x1024.png?v=1538744089"",""Yum Yum EAA   Sweet Peach"""
"1577991395-2351,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/rocka-whey-isolate-rocka-raspberry-2kg-proteinpulver?lshst=collection"",""Rocka Whey Isolate"",""https://www.rockanutrition.de/collections/whey-protein-isolat"",""€64,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_WPI_RockaRaspberry_pink_2kg_1024x1024.jpg?v=1546856836"",""Unser ROCKA WHEY ISOLATE versorgt dich mit hochwertigem Eiweiß, das innerhalb kürzester Zeit von deinem Körper aufgenommen werden kann. Das aufwendige Herstellungsverfahren isoliert das Eiweiß von überflüssigen Fetten und Kohlenhydraten. Somit ist ROCKA WHEY ISOLATE auch für eine kalorienreduzierte Diät geeignet."",""Rocka Raspberry"",""//cdn.shopify.com/s/files/1/0840/8847/products/WheyIsolat_Pink_1kg_Himbeere_1024x1024.png?v=1546856823"",""//cdn.shopify.com/s/files/1/0840/8847/products/WheyIsolat_Pink_1kg_Himbeere_1024x1024.png?v=1546856823"",""Rocka Whey Isolate   Rocka Raspberry"""
"1577991438-2361,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/slim-sin-white-chocolate"",""Schokolade"",""https://www.rockanutrition.de/collections/slim-sin"",""€1,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_SlimSin_WhiteChocolate_1024x1024.jpg?v=1539931662"",""Wer liebt sie nicht: Schokolade! Leider birgt die süße Sünde nicht nur massig Kalorien in sich, sondern auch jede Menge Fett und Zucker. Doch kein Grund auf den süßen Genuss verzichten zu müssen! Mit unserer unwiderstehlichen SLIM SIN Schokolade gönnst du dir traumhaften Schokoladengenuss, der zart auf der Zunge zergeht. Mit gerade mal 140 kcal pro Portion ist unsere SLIM SIN White Chocolate genau das Richtige für den süßen Genuss in einer fitnessbewussten Ernährung."",""White Chocolate"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_SlimSin_WhiteChocolate_81fe8206-de33-4c16-a5c2-6d24d4b0af60_1024x1024.png?v=1539931662"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_SlimSin_WhiteChocolate_81fe8206-de33-4c16-a5c2-6d24d4b0af60_1024x1024.png?v=1539931662"",""Slim Sin   White Chocolate"""
"1577991765-2440,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/clean-protein-pancakes-proteinpfannkuchen?lshst=collection"",""Pancakes"",""https://www.rockanutrition.de/collections/pancakes"",""€19,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Clean_Protein_Pancakes_de5c96cb-120b-4630-a839-a2550b6624f1_1024x1024.jpg?v=1509706121"",""Die Clean Protein Pancakes enthalten keinen Zucker oder Süßstoffe, enthalten 35,8g Protein pro Portion und sind fettarm. Mit dem hohen Proteinanteil sind sie nicht nur ein leckeres Frühstück, sondern können auch einen Protein-Shake ersetzen."",""Raw"",""//cdn.shopify.com/s/files/1/0840/8847/products/Clean_Protein-Pancakes_Pink_1024x1024.png?v=1509706143"",""//cdn.shopify.com/s/files/1/0840/8847/products/Clean_Protein-Pancakes_Pink_1024x1024.png?v=1509706143"",""Clean Protein Pancakes   Raw"""
"1577991986-2496,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/strong-wild-berry?lshst=collection"",""Vitamine & Minerale"",""https://www.rockanutrition.de/collections/vitamine-und-minerale"",""€29,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_Strong_WildBerry_NEU_1024x1024.jpg?v=1576836336"",""Für alle unter euch, die in puncto Nährstoffversorgung lieber auf Nummer sicher gehen. STRONG versorgt euch mit Power im Training, gleicht Schweißverlust aus und enthält eine speziell auf die männlichen Bedürfnisse ausgerichtete Mikronährstoffkombination."",""Wild Berry"",""//cdn.shopify.com/s/files/1/0840/8847/products/Nutrition_Facts_Strong_1024x1024.jpg?v=1576836336"",""//cdn.shopify.com/s/files/1/0840/8847/products/Nutrition_Facts_Strong_1024x1024.jpg?v=1576836336"",""Strong   Wild Berry"""
"1577992076-2521,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/yum-yum-eaa-sweet-peach?lshst=collection"",""Aminosäuren"",""https://www.rockanutrition.de/collections/aminosaeuren"",""€29,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_EAAs_SweetPeach_pink_1024x1024.jpg?v=1539158526"",""Wir Sportler haben den innigen Wunsch Muskelmasse bestmöglich aufzubauen und optimal aufrechtzuerhalten. Eine ausreichende Proteinqualität und Quantität ist der Schlüssel zum Erfolg, wobei das Zauberwort “Muskelproteinsynthese” lautet. Um diese optimal stimulieren zu können, solltest du deinem Körper schnell verdaubare Proteine mit einem hohen Anteil an essentiellen Aminosäuren (EAAs) und ausreichend Leucin bereitstellen. Warum essentielle Aminosäuren (EAAs) so wertvoll sind? EAAs sind Peptidketten, die unser Körper nicht aus eigener Kraft synthetisieren kann – daher können sie als lebenswichtig bezeichnet werden. Es gibt wohl keinen einfacheren Weg diese essentiellen Aminosäuren aufzunehmen als mit einem maximal leckeren Trainingsdrink."",""Sweet Peach"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_YYEAAs_SweetPeach_pink_1024x1024.png?v=1539158526"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_YYEAAs_SweetPeach_pink_1024x1024.png?v=1539158526"",""Yum Yum EAA   Sweet Peach"""
"1577991434-2360,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/smacktastic-syrup-very-strawberry"",""Syrup"",""https://www.rockanutrition.de/collections/syrup"",""€4,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_SmacktasticSyrup_VeryStrawberry_1024x1024.jpg?v=1540810657"",""Endlich kannst du deine süßen Desserts mit unserem fruchtigen SMACKTASTIC SYRUP Very Strawberry veredeln! Die Dessertsauce in köstlichen Erdbeergeschmack ist eine zuckerarme und leckere Erdbeersaucen-Alternative. Durch 80% weniger Kalorien als in herkömmlichen Dessertsaucen kannst du den Smacktastic Syrup auch ganz ohne Reue während der Diät genießen ohne Abstriche bei dem Geschmack zu machen."",""Very Strawberry"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Syrup_VeryStrawberry_1024x1024.png?v=1540810947"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_Syrup_VeryStrawberry_1024x1024.png?v=1540810947"",""Smacktastic Syrup   Very Strawberry"""
"1577991365-2342,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/yum-yum-whey-laktosefrei-belgian-chocolate-pulver?lshst=collection"",""Yum Yum Whey"",""https://www.rockanutrition.de/collections/yum-yum-whey"",""€23,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_YYWLF_BelgianChocolate_Pink_1024x1024.jpg?v=1525249478"",""Unser laktosefreies YUM YUM WHEY Belgian Chocolate ist ein Molkenproteinkonzentrat, das durch seinen einzigartigen und vollmundigen Geschmack nach köstlicher Vollmilchschokolade besticht. Auch mit Wasser gemixt erhält dein Proteinshake eine hervorragende, cremige Konsistenz. Damit ist unser YUM YUM WHEY der perfekte Begleiter für deinen Fitness-Lifestyle und hilft dir, deine Ziele optimal zu erreichen."",""Belgian Chocolate"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_YYWLF_BelgianChocolate_pink_1024x1024.png?v=1525249478"",""//cdn.shopify.com/s/files/1/0840/8847/products/NutritionFacts_YYWLF_BelgianChocolate_pink_1024x1024.png?v=1525249478"",""Yum Yum Whey laktosefrei   Belgian Chocolate"""
"1577991973-2492,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/vegan-omega-3-plus-kapseln?lshst=collection"",""Omega 3"",""https://www.rockanutrition.de/collections/omega3"",""€34,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_Kapseln_VOmega3__pink_1024x1024.jpg?v=1525248331"",""Die veganen Omega 3 Algenölkapseln sind hochdosiert mit 550mg Omega 3 Fettsäuren (150 mg EPA & 300 mg DHA) pro Kapsel. Die Vorteile von Omega 3 sind vielfältig und reichen von der Unterstützung normaler Sehkraft, über die Erhaltung normaler Gehirnfunktion und einer normalen Herzfunktion."",""Omega 3 Kapseln 120 Stück"",""//cdn.shopify.com/s/files/1/0840/8847/products/VOmega3Caps_Pink_1024x1024_5e217c66-a8d4-49d6-ba25-2c2cd97e5026_1024x1024.png?v=1525248331"",""//cdn.shopify.com/s/files/1/0840/8847/products/VOmega3Caps_Pink_1024x1024_5e217c66-a8d4-49d6-ba25-2c2cd97e5026_1024x1024.png?v=1525248331"",""Vegan Omega 3+   Omega 3 Kapseln 120 Stück"""
"1577991321-2328,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/rocka-milk-chocolate-dream-1kg?lshst=collection"",""Rocka Milk"",""https://www.rockanutrition.de/collections/casein"",""€28,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_RockaMilk_ChocolateDream_blau_1kg_2019_1024x1024.jpg?v=1562685730"",""Casein ist ein langsam verdauliches Eiweiß und versorgt deine Muskeln mit wichtigen Aminosäuren. Als Shake zubereitet sorgt ROCKA MILK für eine angenehme Sättigung und herausragenden Geschmack. Zudem ist das ROCKA MILK Casein laktosefrei und bietet somit eine sehr gute Verträglichkeit."",""Chocolate Dream"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rocka_Milk_Blue_1kg_Chocolate_Dream_1024x1024.png?v=1562685730"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rocka_Milk_Blue_1kg_Chocolate_Dream_1024x1024.png?v=1562685730"",""Rocka Milk   Chocolate Dream"""
"1577992006-2503,""https://www.rockanutrition.de/pages/supplements"","""",""https://www.rockanutrition.de/products/alinas-pink-essentials-ice-tea-lemon?lshst=collection"",""Vitamine & Minerale"",""https://www.rockanutrition.de/collections/vitamine-und-minerale"",""€29,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_PinkEssentials_LemonIceTea_1024x1024.jpg?v=1576832943"",""Egal ob beim Sport oder im Alltag, eine ausreichende Versorgung mit Vitaminen, Mineralstoffen und Spurenelementen sollte immer gewährleistet sein. Nicht nur, aber insbesondere während einer kalorienreduzierten Diät kann es aus verschiedenen Gründen zu einem Mangel an Nährstoffen kommen. In ALINA'S PINK ESSENTIALS kommen Inhaltsstoffe zum Einsatz, bei denen ein Mangel wahrscheinlich ist."",""Ice Tea Lemon"",""//cdn.shopify.com/s/files/1/0840/8847/products/Nutrition_Facts_PinkEssentials_IceTeaLemon_1024x1024.png?v=1576832943"",""//cdn.shopify.com/s/files/1/0840/8847/products/Nutrition_Facts_PinkEssentials_IceTeaLemon_1024x1024.png?v=1576832943"",""Alina's Pink Essentials   Ice Tea Lemon"""
"1577991328-2330,""https://www.rockanutrition.de/pages/proteine-collection"","""",""https://www.rockanutrition.de/products/rocka-milk-vanilla-cream-1kg?lshst=collection"",""Rocka Milk"",""https://www.rockanutrition.de/collections/casein"",""€28,99"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artworks_RockaMilk_VanillaCream_blau_1kg_1024x1024.jpg?v=1563447205"",""Casein ist ein langsam verdauliches Eiweiß und versorgt deine Muskeln mit wichtigen Aminosäuren. Als Shake zubereitet sorgt ROCKA MILK für eine angenehme Sättigung und herausragenden Geschmack. Zudem ist das ROCKA MILK Casein laktosefrei und bietet somit eine sehr gute Verträglichkeit."",""Vanilla Cream"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rocka_Milk_Blue_1kg_Vanilla_1024x1024.png?v=1563447205"",""//cdn.shopify.com/s/files/1/0840/8847/products/Rocka_Milk_Blue_1kg_Vanilla_1024x1024.png?v=1563447205"",""Rocka Milk   Vanilla Cream"""
"1577991634-2407,""https://www.rockanutrition.de/pages/light-produkte"","""",""https://www.rockanutrition.de/products/yum-yum-bar-white-choco-crisp"",""Proteinriegel"",""https://www.rockanutrition.de/collections/proteinriegel"",""€2,49"",""//cdn.shopify.com/s/files/1/0840/8847/products/Artwork_YYBar_WhiteChocoCrisp_Riegel_DLG2019_1024x1024.jpg?v=1570094102"",""Unser YUM YUM BAR White Choco Crisp überzeugt vor allem durch seinen einzigartig leckeren Geschmack und satte 16 g Eiweiß pro Portion. Mit einem Mantel aus weißer Schokolade, einer soften Füllung und einer einzigartig leckeren Karamellschicht in der Mitte, stellt er nicht nur was die Nährwerte angeht alle anderen Schokoriegel in den Schatten."",""White Choco Crisp"",""//cdn.shopify.com/s/files/1/0840/8847/products/YYBar_N_U_T_R_I_T_I_O_N_WhiteChocoCrisp_1024x1024.png?v=1562683963"",""//cdn.shopify.com/s/files/1/0840/8847/products/YYBar_N_U_T_R_I_T_I_O_N_WhiteChocoCrisp_1024x1024.png?v=1562683963"",""Yum Yum Bar   White Choco Crisp"""
